TaskId,ProjectId,TaskCode,TaskDiscipline,TaskType,SubTask,Name,Detail,UserIds,StartDate,TargetDate,FinishedDate,Hours,Modified,AutoLoad
4948,PRO-136-PDM-10-UPM_M,MEP-MOD-NEWM-01,MEP,Modelling,New Model,01. 3D Modelling,,"(170),(228),(229)",2022-05-31,2022-06-03,,100,,06/13/2022 1:39:05 PM
4949,PRO-136-PDM-10-UPM_M,MEP-MOD-NEWM-02,MEP,Modelling,New Model,02. QA/QC and Coordination,,(151),2022-05-31,2022-06-03,,0,,06/13/2022 1:39:05 PM
4950,PRO-136-PDM-10-UPM_M,MEP-PJM-NEWM-01,MEP,Project Management,New Model,03. QA/QC and Project Management,,(187),2022-05-31,2022-06-03,,0,,06/13/2022 1:39:05 PM
4951,PRO-136-PDM-11,STR-MOD-NEWM-01,Structure,Modelling,New Model,01. 3D Model Creation,,"(196),(206),(227),(260),(259),(112),(139),(269),(272),(273),(188),(229),(170),(151),(228),(225)",2022-05-14,2022-05-17,,1000,,06/13/2022 1:39:05 PM
4952,PRO-136-PDM-11,STR-2DD-NEWM,Structure,2D Documentation,New Model,02. Develop 2D Documentation,,"(196),(206),(227),(260),(259),(112),(139),(269),(272),(273),(188),(229),(170),(228),(151),(223),(225),(276),(182),(191),(226),(268),(270),(277),(278),(271),(282)",2022-05-14,2022-05-17,,1000,,08/08/2022 3:01:21 PM
4953,PRO-136-PDM-RND,RND-RDS-NEWM-01,RnD,Software Development,New Model,FrameCAD research and how to use with revit,Research on how to integrate FrameCAD in the workflow from revit plug-in,"(213),(209),(212)",2022-02-09,2022-02-12,2022-02-21,0,,06/13/2022 1:39:05 PM
4954,PRO-136-PDM-RND,RND-RDT-STDM-01,RnD,Tools For Revit,Standardize Model,Research For Kitchen slidable cabinet module.- Bunker Hill set-up,,"(212),(188),(73)",2022-02-14,2022-03-26,2022-02-18,0,,06/13/2022 1:39:05 PM
4955,PRO-136-PDM-RND,RND-RDT-STDM-02,RnD,Tools For Revit,Standardize Model,Research For Pod caster system (built-in),develop for a permanent system that is built-in the box with wheels?,"(212),(188),(73)",2022-02-14,2022-03-04,2022-03-04,0,,06/13/2022 1:39:05 PM
4956,PRO-136-PDM-RND,RND-RDT-STDM-03,RnD,Tools For Revit,Standardize Model,Study MWF software,Study Struc Soft MWF software for next project of PDM,"(188),(212)",2022-03-09,2022-03-14,2022-04-06,0,,06/13/2022 1:39:05 PM
4957,PRO-136-PDM-RND,RND-RDT-STDM-04,RnD,Tools For Revit,Standardize Model,Study - Price comparison for PDF exporters of Revin,"Study features, 3D exporting capabilities and cost","(194),(212),(213)",2022-04-06,2022-04-09,2022-04-13,0,,06/13/2022 1:39:05 PM
4958,PRO-136-PDM-RND,RND-TRV-NEWM,RnD,Tools For Revit,New Model,Research - .FIM Exporter from MWF and FrameCAD RevLink,.FIM Exporter from MWF and FrameCAD RevLink,"(212),(188),(209),(276)",2022-05-24,2022-05-30,,0,,08/06/2022 4:32:33 PM
4959,PRO-136-PDM-RND,RND-TRV-MDLU,RnD,Tools For Revit,Model Upgrade,PDM Tools Updates,"Put steps / help on the Stand-alone tool
1. Select your version
2. Pick path folder of revit file
3. Select Revit files to export

Exporting Comments
 1. Should detect empty schedule - grayout / Do not show empty Schedules
 2. Button to automatically close it - create checkbox to close when export (default checked
 3. Create 'Home Tab' to hyper link to other created tabs 
See xlsm for the vba that allows to convert in inches - make this the default template for exporting and keep the 'Start' tab (rename to 'Function' Tab)","(194),(213),(212)",2022-06-01,2022-06-17,2022-06-30,0,,06/30/2022 3:03:45 PM
4960,PRO-136-PDM-RND,RND-TRV-NEWM,RnD,Tools For Revit,New Model,Research - Create Schedule in CellBIM follow AHS Schedules,Create Schedule in CellBIM follow AHS Schedules. ,"(212),(188),(73),(227)",2022-06-07,2022-06-10,2022-06-30,0,,06/30/2022 3:03:37 PM
4961,PRO-136-PDM-RND,RND-MOD-MDLU-01,RnD,Modelling,Model Upgrade,RND - Checking of Model for Miles for Revit 2022 Loading,,"(225),(212)",2022-04-13,2022-04-18,2022-06-07,0,,06/13/2022 1:39:06 PM
4962,PRO-136-PDM-RND,RND-OTH-NEWM,RnD,Others,New Model,RND - BimCell Review,"Meetings, Review and Checking of the New BIM Cell Excel Plug-in","(212),(73),(188)",2022-06-03,2022-06-06,2022-06-30,0,,06/30/2022 3:03:22 PM
4963,PRO-136-PDM-RND,RND-3DV-NEWM,RnD,3D Visualization,New Model,Create Exploded view sample - AHS ACWD Pod,Create Exploded view sample - AHS ACWD Pod,"(212),(188),(269)",2022-06-07,2022-06-10,2022-06-29,0,,06/29/2022 4:25:31 PM
4964,PRO-111-IB-15_A,ARC-MOD-NEWM-01,Architecture,Modelling,New Model,Create floor plan layout drawing,,"(73),(185),(191),(183),(216)",2021-01-11,2021-01-11,2021-01-12,6,,06/13/2022 1:39:06 PM
4965,PRO-111-IB-15_A,ARC-MOD-NEWM-02,Architecture,Modelling,New Model,QC ,QC 2D Drawings & 3D Model,"(185),(73)",2021-01-12,2021-01-23,2021-02-08,8,,06/13/2022 1:39:06 PM
4966,PRO-111-IB-15_A,ARC-MOD-CMTU-01,Architecture,Modelling,Comments Update,Update Kitchen sets and layout Elevations,"Update 4 sets of Kitchen following Client's Markups and layout their Elevations into sheets.",(183),2021-01-13,2021-01-13,2021-01-13,7,,06/13/2022 1:39:06 PM
4967,PRO-111-IB-15_A,ARC-MOD-CMTU-02,Architecture,Modelling,Comments Update,Update Bathroom Fixtures and Layout,"Update Bathroom Layout following Client's Markups and change the fixtures to adapt with the Markup",(169),2021-01-13,2021-01-13,2021-01-13,7,,06/13/2022 1:39:06 PM
4968,PRO-111-IB-15_A,ARC-MOD-CMTU-03,Architecture,Modelling,Comments Update,Fix First Floor Plan Markups,,(191),2021-01-13,2021-01-13,2021-01-13,5,,06/13/2022 1:39:06 PM
4969,PRO-111-IB-15_A,ARC-MOD-CMTU-04,Architecture,Modelling,Comments Update,Fix Sencond Floor Plan Markups,,(216),2021-01-13,2021-01-13,2021-01-13,5,,06/13/2022 1:39:06 PM
4970,PRO-111-IB-15_A,ARC-MOD-CMTU-05,Architecture,Modelling,Comments Update,Update Layout Second Floor Plan,,(216),2021-01-14,2021-01-14,2021-01-14,8,,06/13/2022 1:39:06 PM
4971,PRO-111-IB-15_A,ARC-MOD-CMTU-06,Architecture,Modelling,Comments Update,Update Layout First Floor Plan,,(191),2021-01-14,2021-01-14,2021-01-14,8,,06/13/2022 1:39:06 PM
4972,PRO-111-IB-15_A,ARC-MOD-CMTU-07,Architecture,Modelling,Comments Update,Update Layout 4 Bathrooms & Callout Bathrooms,,(169),2021-01-14,2021-01-14,2021-01-14,8,,06/13/2022 1:39:06 PM
4973,PRO-111-IB-15_A,ARC-MOD-CMTU-08,Architecture,Modelling,Comments Update,Update Kitchen Layout & Elevations,,(183),2021-01-14,2021-01-14,2021-01-14,8,,06/13/2022 1:39:06 PM
4974,PRO-111-IB-15_A,ARC-MOD-CMTU-09,Architecture,Modelling,Comments Update,Update General Notes & 2nd Floor Markup,,(216),2021-01-15,2021-01-15,2021-01-15,8,,06/13/2022 1:39:06 PM
4975,PRO-111-IB-15_A,ARC-MOD-CMTU-10,Architecture,Modelling,Comments Update,Update Typical Details & 1st Floor Markup,,(191),2021-01-15,2021-01-15,2021-01-15,8,,06/13/2022 1:39:06 PM
4976,PRO-111-IB-15_A,ARC-MOD-CMTU-11,Architecture,Modelling,Comments Update,"Update General Notes, Bathroom Elevations & Markups",,(183),2021-01-15,2021-01-15,2021-01-15,8,,06/13/2022 1:39:06 PM
4977,PRO-111-IB-15_A,ARC-MOD-CMTU-12,Architecture,Modelling,Comments Update,Create Bathroom Elevations and sheets,,(169),2021-01-15,2021-01-15,2021-01-15,8,,06/13/2022 1:39:06 PM
4978,PRO-111-IB-15_A,ARC-MOD-CMTU-13,Architecture,Modelling,Comments Update,Update 3D model followed Client Markup,,(216),2021-01-18,2021-01-23,2021-02-08,0,,06/13/2022 1:39:06 PM
4979,PRO-111-IB-15_A,ARC-MOD-MDLU-01,Architecture,Modelling,Model Upgrade,Update and Manage 3D Model Information,"Update and Manage 3D Model Information includes:
  - Manage Changes of Model: Dimensions, Gridline, Level, Bathroom, Kitchen, Bedroom, Closet
  - Update BOM for Walls, Floor, Ceiling, Door, Window, Closet Shelves, Modules Break Color, etc.","(183),(109)",2021-01-18,2021-01-23,2021-02-08,0,,06/13/2022 1:39:06 PM
4980,PRO-111-IB-15_A,ARC-MOD-CMTU-14,Architecture,Modelling,Comments Update,Update Floor plans followed Markup,,(182),2021-01-18,2021-01-26,2021-01-26,0,,06/13/2022 1:39:06 PM
4981,PRO-111-IB-15_A,ARC-MOD-STDM-01,Architecture,Modelling,Standardize Model,Prepare model for Rendering,- Create and manage material for Model Render,(190),2021-01-18,2021-01-23,2021-02-08,0,,06/13/2022 1:39:06 PM
4982,PRO-111-IB-15_A,ARC-MOD-STDM-02,Architecture,Modelling,Standardize Model,Prepare and Render model,- Setup material for Rendering,(192),2021-01-18,2021-01-23,2021-02-08,0,,06/13/2022 1:39:06 PM
4983,PRO-111-IB-15_A,ARC-MOD-CMTU-15,Architecture,Modelling,Comments Update,Update model and 2D drawings followed Markup,,(210),2021-01-18,2021-01-23,2021-02-08,0,,06/13/2022 1:39:06 PM
4984,PRO-111-IB-15_A,ARC-PJM-MGMT-01,Architecture,Project Management,Project Management,"iBUILT project workflow, guideline",,"(185),(73)",2021-01-12,2021-01-15,2021-02-08,0,,06/13/2022 1:39:06 PM
4985,PRO-111-IB-15_A,ARC-2DD-STDM-01,Architecture,2D Documentation,Standardize Model,Update and Manage 2D Drawings ,"Update and Manage 2D Drawings of:
  - General Notes
  - Master sets (Floor Plan, Elevations, Sections)
  - Typical Details & BOM
  - Individual Modules Sets (6 modules)",(169),2021-01-18,2021-01-23,2021-02-08,0,,06/13/2022 1:39:06 PM
4986,PRO-111-IB-15_A,ARC-2DD-STDM-02,Architecture,2D Documentation,Standardize Model,Update 2D Drawings,,(191),2021-01-18,2021-01-23,2021-02-08,0,,06/13/2022 1:39:06 PM
4987,PRO-111-IB-15_M,MEP-OTH-MDLU-01,MEP,Others,Model Upgrade,MEPF Fabrication 2D Drawing Set ,Creation of 2D documentation,"(196),(151),(157),(198),(155),(170),(166),(219),(207),(218)",2021-01-11,2021-01-22,2021-05-28,160,,06/13/2022 1:39:06 PM
4988,PRO-111-IB-15_M,MEP-OTH-MGMT-01,MEP,Others,Project Management,PROJECT MANAGEMENT,"1. Coordination with team
2. Meetings
3. QA","(187),(149)",2021-01-11,2021-01-22,2021-03-30,40,,06/13/2022 1:39:06 PM
4989,PRO-111-IB-15_M,MEP-3DV-NEWM-01,MEP,Modelling,New Model,MEPF Fabrication 3D Modelling,"- Creation of MEPF 3D model
- Full Coordination ","(157),(151),(198),(166),(196),(170),(155),(219),(207),(218)",2021-01-11,2021-01-22,2021-05-28,160,,06/13/2022 1:39:06 PM
4990,PRO-111-IB-15_R,RND-OTH-STDM-01,RnD,Others,Standardize Model,Check & download families from NBS Library,NBS library vs used families in the past projects,"(194),(213),(180)",2021-01-08,2021-01-11,2021-01-11,0,,06/13/2022 1:39:06 PM
4991,PRO-111-IB-15_R,RND-RDT-NEWM-01,RnD,Tools For Revit,New Model,Project IB-BSL 74,iBuilt Tool for checking electrical requirements of room,"(212),(213),(194)",2021-01-13,2021-01-29,2021-03-11,0,,06/13/2022 1:39:06 PM
4992,PRO-111-IB-15_R,RND-AUD-STDM-01,RnD,Model Auditing,Standardize Model,Checking new Families from iBuilt,"Check Families with ""iB_"" added to the model from iBuilt team and see how is it compared to model . 
Check BOM tool exporting as well","(194),(213),(180)",2021-01-19,2021-01-20,2021-01-20,0,,06/13/2022 1:39:06 PM
4993,PRO-111-IB-15_R,RND-MOD-STDM-01,RnD,Modelling,Standardize Model,Combining works for Standard Module,,(212),2021-01-25,2021-02-04,2021-05-12,0,,06/13/2022 1:39:06 PM
4994,PRO-111-IB-15_S,STR-MOD-NEWM-01,Structure,Modelling,New Model,Create 4 sample modules for the structure.,"Create 4 sample modules for the structure include floor, ceiling, and external walls only.

Deadline at 16h 11/01/2021. ","(189),(209)",2021-01-11,2021-01-11,2021-01-12,10,,06/13/2022 1:39:06 PM
4995,PRO-111-IB-15_S,STR-MOD-NEWM-02,Structure,Modelling,New Model,Create a stair and show the clash,"Put the stair in the model and create the section to show the clash between the stair and wall.


Deadline at 16h 12/01/2021. ","(189),(209)",2021-01-12,2021-01-12,2021-01-13,15,,06/13/2022 1:39:06 PM
4996,PRO-111-IB-15_S,STR-MOD-NEWM-03,Structure,Modelling,New Model,Create service shaft core ,Create service shaft core. Follow the shaft in prototype ,(184),2021-01-12,2021-01-12,2021-01-13,4,,06/13/2022 1:39:06 PM
4997,PRO-111-IB-15_S,STR-MOD-NEWM-04,Structure,Modelling,New Model,Create internal walls of module 02,"Create internal walls of module 02, modify floor and wall follow the ARC model.",(112),2021-01-12,2021-01-12,2021-01-13,4,,06/13/2022 1:39:06 PM
4998,PRO-111-IB-15_S,STR-MOD-NEWM-05,Structure,Modelling,New Model,Create internal walls of module 04,"Create internal walls of module 04, modify floor and wall follow the ARC model.",(199),2021-01-12,2021-01-12,2021-01-13,4,,06/13/2022 1:39:06 PM
4999,PRO-111-IB-15_S,STR-MOD-NEWM-06,Structure,Modelling,New Model,Create new stair and relocated.,"Change the stair follow new dimensions, relocated location

Deadline 16h 13/01/2021",(209),2021-01-13,2021-01-13,2021-01-14,10,,06/13/2022 1:39:06 PM
5000,PRO-111-IB-15_S,STR-MOD-NEWM-07,Structure,Modelling,New Model,Create walls follow the new location of the stair,Create walls follow the new location of the stair. The walls belong the module type 03,(184),2021-01-13,2021-01-13,2021-01-14,6,,06/13/2022 1:39:06 PM
5001,PRO-111-IB-15_S,STR-MOD-NEWM-08,Structure,Modelling,New Model,Relocated location the skylight.,"Relocated location the skylight. Change floor, ceiling.

Deadline 16h 13/01/2021",(189),2021-01-13,2021-01-13,2021-01-14,6,,06/13/2022 1:39:06 PM
5002,PRO-111-IB-15_S,STR-MOD-NEWM-09,Structure,Modelling,New Model,Change a stair to follow the new layout.,"Update the size of the stair. 

Deadline 16h 14/01/2021","(209),(140)",2021-01-14,2021-01-14,2021-01-14,6,,06/13/2022 1:39:06 PM
5003,PRO-111-IB-15_S,STR-MOD-NEWM-10,Structure,Modelling,New Model,Change the shaft.,"Delete the old shaft, create 3 new shafts in a new location.

Deadline 16h 14/01/2021",(184),2021-01-14,2021-01-14,2021-01-16,6,,06/13/2022 1:39:06 PM
5004,PRO-111-IB-15_S,STR-MOD-NEWM-11,Structure,Modelling,New Model,"Update new layout, create 4 elevations.","Create 4 elevations, 2-floor plans, and 2 ceiling plans.

Deadline 16h 14/01/2021.","(140),(203)",2021-01-14,2021-01-14,2021-01-16,6,,06/13/2022 1:39:06 PM
5005,PRO-111-IB-15_S,STR-MOD-NEWM-12,Structure,Modelling,New Model,Create new standard detail for the Phoenix Project.,Create new standard detail for the Phoenix Project.,"(189),(112)",2021-01-14,2021-01-15,2021-01-16,15,,06/13/2022 1:39:06 PM
5006,PRO-111-IB-15_S,STR-MOD-NEWM-13,Structure,Modelling,New Model,Create internal walls of module B1,"Create internal walls of module B1 ( not include create drawing)

Deadline 15h 18/01/2021",(203),2021-01-15,2021-01-18,2021-01-18,20,,06/13/2022 1:39:06 PM
5007,PRO-111-IB-15_S,STR-MOD-NEWM-14,Structure,Modelling,New Model,Create internal walls of module A2,"Create internal walls of module A2 ( not include create drawing)

Deadline 15h 18/01/2021","(199),(112)",2021-01-15,2021-01-18,2021-01-16,20,,06/13/2022 1:39:06 PM
5008,PRO-111-IB-15_S,STR-MOD-NEWM-15,Structure,Modelling,New Model,Create internal walls of module B1,"Create internal walls of module B1( not include create drawing)

Deadline 15h 18/01/2021",(140),2021-01-15,2021-01-18,2021-01-16,20,,06/13/2022 1:39:06 PM
5009,PRO-111-IB-15_S,STR-MOD-NEWM-16,Structure,Modelling,New Model,Create internal walls of module B2,"Create internal walls of module B2 ( not include create drawing)

Deadline 15h 18/01/2021",(184),2021-01-15,2021-01-18,2021-01-16,20,,06/13/2022 1:39:06 PM
5010,PRO-111-IB-15_S,STR-MOD-NEWM-17,Structure,Modelling,New Model,Fix new stair,"Fix stair follow new design.

Deadline 15h 15/01/2021",(209),2021-01-15,2021-01-15,2021-01-15,6,,06/13/2022 1:39:06 PM
5011,PRO-111-IB-15_S,STR-MOD-NEWM-18,Structure,Modelling,New Model,Create overall layput and combine STR & ARC,"Create overall layouts and combine STR & ARC

Deadline 15h 18/01/2021",(189),2021-01-15,2021-01-15,2021-01-18,6,,06/13/2022 1:39:06 PM
5012,PRO-111-IB-15_S,STR-MOD-NEWM-19,Structure,Modelling,New Model,Standard detail,Standard detail,(112),2021-01-15,2021-01-15,2021-01-15,6,,06/13/2022 1:39:06 PM
5013,PRO-111-IB-15_S,STR-MOD-NEWM-20,Structure,Modelling,New Model,Create new roof ,"Create new roof 

Deadline 13h 16/01/2021.",(209),2021-01-16,2021-01-16,2021-01-18,4,,06/13/2022 1:39:06 PM
5014,PRO-111-IB-15_S,STR-MOD-NEWM-21,Structure,Modelling,New Model,Create module A1.,"Create new module A1

Deadline 15h 18/01/2021",(140),2021-01-18,2021-01-18,2021-01-18,8,,06/13/2022 1:39:07 PM
5015,PRO-111-IB-15_S,STR-MOD-NEWM-22,Structure,Modelling,New Model,Create module B1.,"Create new module B1

Deadline 15h 18/01/2021",(184),2021-01-18,2021-01-18,2021-01-18,8,,06/13/2022 1:39:07 PM
5016,PRO-111-IB-15_S,STR-MOD-NEWM-23,Structure,Modelling,New Model,Modify stair follow the new design,"Modify stair follow the new design

Deadline 15h 18/01/2021",(209),2021-01-18,2021-01-18,2021-01-20,8,,06/13/2022 1:39:07 PM
5017,PRO-111-IB-15_S,STR-MOD-NEWM-24,Structure,Modelling,New Model,Create module C2.,"Create new module C2

Deadline 15h 18/01/2021",(199),2021-01-18,2021-01-18,2021-01-20,4,,06/13/2022 1:39:07 PM
5018,PRO-111-IB-15_S,STR-MOD-NEWM-25,Structure,Modelling,New Model,Create module C1.,"Create new module C1

Deadline 16h 18/01/2021",(112),2021-01-18,2021-01-18,2021-01-20,4,,06/13/2022 1:39:07 PM
5019,PRO-111-IB-15_S,STR-MOD-NEWM-26,Structure,Modelling,New Model,Update walls of module A1.,"Update walls of module A1.

",(140),2021-01-19,2021-01-21,2021-01-25,20,,06/13/2022 1:39:07 PM
5020,PRO-111-IB-15_S,STR-MOD-NEWM-27,Structure,Modelling,New Model,Update walls of module B1.,"Update walls of module B1.

","(203),(140),(189)",2021-01-19,2021-01-21,2021-01-25,20,,06/13/2022 1:39:07 PM
5021,PRO-111-IB-15_S,STR-MOD-NEWM-28,Structure,Modelling,New Model,Modify wall of module C1.,"Modify wall of module C1.

",(112),2021-01-19,2021-01-21,2021-01-25,20,,06/13/2022 1:39:07 PM
5022,PRO-111-IB-15_S,STR-MOD-NEWM-29,Structure,Modelling,New Model,Modify wall of module A2,Modify wall of module A2.,(209),2021-01-19,2021-01-20,2021-01-25,20,,06/13/2022 1:39:07 PM
5023,PRO-111-IB-15_S,STR-MOD-NEWM-30,Structure,Modelling,New Model,Update walls of module B2,Update walls of module B2,(139),2021-01-18,2021-01-21,2021-01-25,20,,06/13/2022 1:39:07 PM
5024,PRO-111-IB-15_S,STR-MOD-NEWM-31,Structure,Modelling,New Model,Modify walls of module C2,"Update walls of module C2
",(199),2021-01-18,2021-01-21,2021-01-25,20,,06/13/2022 1:39:07 PM
5025,PRO-111-IB-15_S,STR-MOD-NEWM-32,Structure,Modelling,New Model,Modify roofs follow the new design,Modify roofs follow the new design,(189),2021-01-19,2021-01-19,2021-01-25,4,,06/13/2022 1:39:07 PM
5026,PRO-111-IB-15_S,STR-MOD-NEWM-33,Structure,Modelling,New Model,Update stair of Phoenix Project,Update stair follow new design,"(209),(140)",2021-01-20,2021-01-21,2021-01-25,20,,06/13/2022 1:39:07 PM
5027,PRO-111-IB-15_S,STR-MOD-NEWM-34,Structure,Modelling,New Model,Update a stair of prototype,Update a stair of prototype follow new design,"(184),(189)",2021-01-20,2021-01-21,2021-01-25,20,,06/13/2022 1:39:07 PM
5028,PRO-111-IB-15_S,STR-MOD-NEWM-35,Structure,Modelling,New Model,Update new layout for individual modules,"Update new layout for individual modules


","(199),(203),(112)",2021-01-27,2021-01-27,2021-02-01,50,,06/13/2022 1:39:07 PM
5029,PRO-111-IB-15_S,STR-MOD-NEWM-36,Structure,Modelling,New Model,Update the roof follow new design,"Update the roof follow new design

",(209),2021-01-27,2021-01-27,2021-02-01,10,,06/13/2022 1:39:07 PM
5030,PRO-111-IB-15_S,STR-2DD-NEWM-01,Structure,2D Documentation,New Model,Create overall layouts.,"Create overall layouts.

Deadline 15h 18/01/2021",(189),2021-01-18,2021-01-18,2021-01-18,8,,06/13/2022 1:39:07 PM
5031,PRO-111-IB-15_S,STR-2DD-NEWM-02,Structure,2D Documentation,New Model,Create overall layouts.,"Create overall layouts.

",(184),2021-01-18,2021-01-20,2021-01-25,20,,06/13/2022 1:39:07 PM
5032,PRO-111-IB-15_S,STR-2DD-NEWM-03,Structure,2D Documentation,New Model,Create 2D fabrication drawings of module C2.,"Create 2D fabrication drawings of module C2.

",(199),2021-01-22,2021-01-29,2021-02-01,40,,06/13/2022 1:39:07 PM
5033,PRO-111-IB-15_S,STR-2DD-NEWM-04,Structure,2D Documentation,New Model,Create 2D fabrication drawings of module B1.,"Create 2D fabrication drawings of module B1.

",(203),2021-01-22,2021-01-29,2021-02-01,40,,06/13/2022 1:39:07 PM
5034,PRO-111-IB-15_S,STR-2DD-NEWM-05,Structure,2D Documentation,New Model,Create 2D fabrication drawings of module C1.,"Create 2D fabrication drawings of module C1.

",(112),2021-01-22,2021-01-29,2021-02-01,40,,06/13/2022 1:39:07 PM
5035,PRO-111-IB-15_S,STR-2DD-NEWM-06,Structure,2D Documentation,New Model,Create 2D fabrication drawings of module A2.,"Create 2D fabrication drawings of module A2.

",(209),2021-01-22,2021-01-29,2021-02-01,40,,06/13/2022 1:39:07 PM
5036,PRO-111-IB-15_S,STR-2DD-NEWM-07,Structure,2D Documentation,New Model,Create 2D fabrication drawings of module B2.,"Create 2D fabrication drawings of module B2.

",(139),2021-01-22,2021-01-29,2021-02-01,40,,06/13/2022 1:39:07 PM
5037,PRO-111-IB-15_S,STR-2DD-NEWM-08,Structure,2D Documentation,New Model,Create 2D fabrication drawings of module A1.,"Create 2D fabrication drawings of module A1.

","(140),(206),(200)",2021-01-21,2021-01-29,2021-02-01,50,,06/13/2022 1:39:07 PM
5038,PRO-111-IB-15_S,STR-2DD-NEWM-09,Structure,2D Documentation,New Model,Create 2D fabrication drawings of Phoenix Stair,"Create 2D fabrication drawings of Phoenix Stair
",(140),2021-01-25,2021-01-28,2021-02-01,50,,06/13/2022 1:39:07 PM
5039,PRO-111-IB-15_S,STR-2DD-NEWM-10,Structure,2D Documentation,New Model,Create 2D fabrication drawings of Prototype Stair,"Create 2D fabrication drawings of Prototype Stair
",(184),2021-01-25,2021-01-28,2021-02-01,50,,06/13/2022 1:39:07 PM
5040,PRO-111-IB-15_S,STR-2DD-NEWM-11,Structure,2D Documentation,New Model,Develop full set of new stairs.,Develop full set of new stairs.,"(140),(184),(139),(206),(200)",2021-01-26,2021-01-29,2021-02-01,80,,06/13/2022 1:39:07 PM
5041,PRO-111-IB-15_S,STR-2DD-NEWM-12,Structure,2D Documentation,New Model,Update overall plans,Update overall plans,(188),2021-01-27,2021-01-27,2021-02-01,10,,06/13/2022 1:39:07 PM
5042,PRO-111-IB-15_S,STR-PJM-MGMT-01,Structure,Project Management,Project Management,Quality control of Phoenix Project,Quality control of Phoenix Project,(214),2021-01-11,2021-02-05,2021-02-19,150,,06/13/2022 1:39:07 PM
5043,PRO-130-TBF-01,ARC-MOD-NEWM,Architecture,Modelling,New Model,00.Review annd Setup,,"(176),(224),(257),(242),(245),(232),(280),(275)",2021-08-24,2022-09-30,,0,,07/04/2022 4:35:33 PM
5044,PRO-130-TBF-01,ARC-MOD-NEWM,Architecture,Modelling,New Model,01.Model and layout,,"(176),(224),(234),(242),(245),(275),(232),(280),(262),(256)",2021-08-24,2022-09-30,,0,,08/01/2022 5:45:09 PM
5045,PRO-130-TBF-01,ARC-MOD-NEWM,Architecture,Modelling,New Model,02. Render,,"(176),(224),(234),(242),(245),(232),(280),(275)",2021-08-24,2022-09-30,,0,,07/04/2022 4:36:14 PM
